text,label
Thanks for your payment of INR 224.,ham
You’ve been selected for a special gift. Click: http://bit.ly/2960,spam
You’ve been selected for a special gift. Click: http://bit.ly/8897,spam
Your Flipkart return request has been approved.,ham
Your account has been credited with INR 5636. A/c no: XXXX9592.,ham
Happy birthday! Wishing you a great year ahead.,ham
Free recharge worth INR 5800. Click to get it: http://bit.ly/5074,spam
"Hey, are we still on for dinner at 7?",ham
Thanks for your payment of INR 4424.,ham
Thanks for your payment of INR 6468.,ham
Your ATM card will be blocked. Update details now: http://bit.ly/1864,spam
Thanks for your payment of INR 9443.,ham
Congratulations! You've won a free iPhone. Click here: http://bit.ly/4154,spam
Work from home and earn INR 1045/week. Join today!,spam
Your Zomato order #910231 is out for delivery.,ham
Thanks for your payment of INR 8540.,ham
Happy birthday! Wishing you a great year ahead.,ham
Electricity bill of INR 7794 is due on 2 May 2025.,ham
Your Zomato order #582897 is out for delivery.,ham
"Hey, are we still on for dinner at 7?",ham
Thanks for your payment of INR 2949.,ham
Exclusive offer! Get 88% off on all items. Hurry!,spam
"Hey, are we still on for dinner at 7?",ham
You’ve been selected for a special gift. Click: http://bit.ly/5040,spam
Happy birthday! Wishing you a great year ahead.,ham
Free recharge worth INR 467. Click to get it: http://bit.ly/3520,spam
Get a loan of up to INR 7344 instantly. No documents needed!,spam
Thanks for your payment of INR 3770.,ham
Your account is suspended. Verify at http://bit.ly/9868 immediately.,spam
Your account has been credited with INR 4987. A/c no: XXXX9756.,ham
Work from home and earn INR 2818/week. Join today!,spam
Your account is suspended. Verify at http://bit.ly/8247 immediately.,spam
Meeting rescheduled to 11:10 AM tomorrow.,ham
Your Flipkart return request has been approved.,ham
Your OTP for Amazon is 481447. Do not share it.,ham
"Hey, are we still on for dinner at 7?",ham
Exclusive offer! Get 80% off on all items. Hurry!,spam
"Hey, are we still on for dinner at 7?",ham
Claim your reward now! Visit http://bit.ly/1289,spam
Electricity bill of INR 6934 is due on 10 May 2025.,ham
Your Zomato order #182217 is out for delivery.,ham
Get a loan of up to INR 4585 instantly. No documents needed!,spam
Your ATM card will be blocked. Update details now: http://bit.ly/3465,spam
Claim your reward now! Visit http://bit.ly/2917,spam
Your Jio plan has been activated. Valid till 25 May 2025.,ham
Happy birthday! Wishing you a great year ahead.,ham
Claim your reward now! Visit http://bit.ly/8138,spam
Free recharge worth INR 7252. Click to get it: http://bit.ly/9903,spam
Your OTP for Amazon is 890122. Do not share it.,ham
Congratulations! You've won a free iPhone. Click here: http://bit.ly/1249,spam
Your Flipkart return request has been approved.,ham
Your Flipkart return request has been approved.,ham
Your Flipkart return request has been approved.,ham
Free recharge worth INR 5645. Click to get it: http://bit.ly/8772,spam
"Hey, are we still on for dinner at 7?",ham
Congratulations! You've won a free iPhone. Click here: http://bit.ly/3489,spam
Your ATM card will be blocked. Update details now: http://bit.ly/9213,spam
Meeting rescheduled to 12:59 AM tomorrow.,ham
Claim your reward now! Visit http://bit.ly/5837,spam
Claim your reward now! Visit http://bit.ly/9604,spam
Thanks for your payment of INR 1039.,ham
Electricity bill of INR 3239 is due on 14 May 2025.,ham
Your Zomato order #145227 is out for delivery.,ham
Get a loan of up to INR 5356 instantly. No documents needed!,spam
Your Flipkart return request has been approved.,ham
Free recharge worth INR 5122. Click to get it: http://bit.ly/9479,spam
Your Zomato order #133704 is out for delivery.,ham
Exclusive offer! Get 20% off on all items. Hurry!,spam
Your account is suspended. Verify at http://bit.ly/2234 immediately.,spam
Thanks for your payment of INR 8981.,ham
Free recharge worth INR 6874. Click to get it: http://bit.ly/9323,spam
Thanks for your payment of INR 4103.,ham
Get a loan of up to INR 8673 instantly. No documents needed!,spam
Meeting rescheduled to 2:01 AM tomorrow.,ham
Happy birthday! Wishing you a great year ahead.,ham
Get a loan of up to INR 1277 instantly. No documents needed!,spam
Work from home and earn INR 4089/week. Join today!,spam
Get a loan of up to INR 6253 instantly. No documents needed!,spam
Meeting rescheduled to 7:19 PM tomorrow.,ham
Your Flipkart return request has been approved.,ham
Your Zomato order #289493 is out for delivery.,ham
Limited time deal on electronics. Shop now: http://bit.ly/8481,spam
Your Flipkart return request has been approved.,ham
Your Jio plan has been activated. Valid till 8 May 2025.,ham
Meeting rescheduled to 1:21 PM tomorrow.,ham
Limited time deal on electronics. Shop now: http://bit.ly/3843,spam
Electricity bill of INR 1091 is due on 2 May 2025.,ham
Claim your reward now! Visit http://bit.ly/4749,spam
Your ATM card will be blocked. Update details now: http://bit.ly/2924,spam
Your Flipkart return request has been approved.,ham
Thanks for your payment of INR 8473.,ham
Thanks for your payment of INR 9481.,ham
Your Flipkart return request has been approved.,ham
Free recharge worth INR 4548. Click to get it: http://bit.ly/7661,spam
"Hey, are we still on for dinner at 7?",ham
Your account has been credited with INR 7077. A/c no: XXXX5447.,ham
Work from home and earn INR 698/week. Join today!,spam
Your Zomato order #880342 is out for delivery.,ham
Electricity bill of INR 9892 is due on 25 May 2025.,ham
Happy birthday! Wishing you a great year ahead.,ham
Limited time deal on electronics. Shop now: http://bit.ly/3772,spam
You’ve been selected for a special gift. Click: http://bit.ly/3428,spam
Happy birthday! Wishing you a great year ahead.,ham
Your Zomato order #780223 is out for delivery.,ham
Your Zomato order #312526 is out for delivery.,ham
Your account has been credited with INR 5265. A/c no: XXXX8306.,ham
Thanks for your payment of INR 4610.,ham
Thanks for your payment of INR 6289.,ham
Claim your reward now! Visit http://bit.ly/1281,spam
Meeting rescheduled to 4:33 AM tomorrow.,ham
Free recharge worth INR 3809. Click to get it: http://bit.ly/1609,spam
Free recharge worth INR 9897. Click to get it: http://bit.ly/5664,spam
Exclusive offer! Get 18% off on all items. Hurry!,spam
"Hey, are we still on for dinner at 7?",ham
Free recharge worth INR 6946. Click to get it: http://bit.ly/8205,spam
Your account has been credited with INR 2058. A/c no: XXXX6403.,ham
Your ATM card will be blocked. Update details now: http://bit.ly/7741,spam
Your account has been credited with INR 1023. A/c no: XXXX6502.,ham
Your account has been credited with INR 4288. A/c no: XXXX8285.,ham
Your account has been credited with INR 9657. A/c no: XXXX1721.,ham
Limited time deal on electronics. Shop now: http://bit.ly/6998,spam
Your account has been credited with INR 4474. A/c no: XXXX6212.,ham
"Hey, are we still on for dinner at 7?",ham
Your Zomato order #819871 is out for delivery.,ham
Electricity bill of INR 4572 is due on 1 May 2025.,ham
Electricity bill of INR 4108 is due on 8 May 2025.,ham
Your account has been credited with INR 3006. A/c no: XXXX2670.,ham
Electricity bill of INR 8875 is due on 15 May 2025.,ham
Your Zomato order #810235 is out for delivery.,ham
Your account has been credited with INR 8523. A/c no: XXXX5164.,ham
Your OTP for Amazon is 846621. Do not share it.,ham
Get a loan of up to INR 9975 instantly. No documents needed!,spam
Your Zomato order #185018 is out for delivery.,ham
Your ATM card will be blocked. Update details now: http://bit.ly/5022,spam
Your ATM card will be blocked. Update details now: http://bit.ly/6010,spam
Your account has been credited with INR 1277. A/c no: XXXX9841.,ham
Get a loan of up to INR 2495 instantly. No documents needed!,spam
Meeting rescheduled to 3:43 PM tomorrow.,ham
Limited time deal on electronics. Shop now: http://bit.ly/1503,spam
Your account has been credited with INR 603. A/c no: XXXX1264.,ham
Exclusive offer! Get 35% off on all items. Hurry!,spam
Congratulations! You've won a free iPhone. Click here: http://bit.ly/6151,spam
Your Zomato order #710897 is out for delivery.,ham
Your OTP for Amazon is 613689. Do not share it.,ham
Congratulations! You've won a free iPhone. Click here: http://bit.ly/3523,spam
Your Flipkart return request has been approved.,ham
Your Flipkart return request has been approved.,ham
Claim your reward now! Visit http://bit.ly/9412,spam
Your Jio plan has been activated. Valid till 24 May 2025.,ham
Your OTP for Amazon is 528116. Do not share it.,ham
Your Zomato order #292822 is out for delivery.,ham
"Hey, are we still on for dinner at 7?",ham
You’ve been selected for a special gift. Click: http://bit.ly/6222,spam
Your OTP for Amazon is 809831. Do not share it.,ham
Meeting rescheduled to 11:21 AM tomorrow.,ham
"Hey, are we still on for dinner at 7?",ham
"Hey, are we still on for dinner at 7?",ham
Your ATM card will be blocked. Update details now: http://bit.ly/1984,spam
Your Jio plan has been activated. Valid till 19 May 2025.,ham
Happy birthday! Wishing you a great year ahead.,ham
Your Jio plan has been activated. Valid till 16 May 2025.,ham
Happy birthday! Wishing you a great year ahead.,ham
Your account has been credited with INR 9097. A/c no: XXXX3335.,ham
Free recharge worth INR 4219. Click to get it: http://bit.ly/5340,spam
"Hey, are we still on for dinner at 7?",ham
Meeting rescheduled to 12:16 PM tomorrow.,ham
"Hey, are we still on for dinner at 7?",ham
Thanks for your payment of INR 569.,ham
You’ve been selected for a special gift. Click: http://bit.ly/9946,spam
"Hey, are we still on for dinner at 7?",ham
Your account has been credited with INR 1692. A/c no: XXXX1634.,ham
Your ATM card will be blocked. Update details now: http://bit.ly/1218,spam
Your Flipkart return request has been approved.,ham
Your Jio plan has been activated. Valid till 26 May 2025.,ham
Congratulations! You've won a free iPhone. Click here: http://bit.ly/6751,spam
Meeting rescheduled to 8:18 AM tomorrow.,ham
"Hey, are we still on for dinner at 7?",ham
Your account is suspended. Verify at http://bit.ly/3711 immediately.,spam
Limited time deal on electronics. Shop now: http://bit.ly/3101,spam
Thanks for your payment of INR 9113.,ham
Your ATM card will be blocked. Update details now: http://bit.ly/4690,spam
Claim your reward now! Visit http://bit.ly/8384,spam
Limited time deal on electronics. Shop now: http://bit.ly/6927,spam
Get a loan of up to INR 9179 instantly. No documents needed!,spam
Your OTP for Amazon is 365372. Do not share it.,ham
"Hey, are we still on for dinner at 7?",ham
Work from home and earn INR 3332/week. Join today!,spam
Electricity bill of INR 9422 is due on 12 May 2025.,ham
Your account has been credited with INR 378. A/c no: XXXX7875.,ham
Your Zomato order #756162 is out for delivery.,ham
Limited time deal on electronics. Shop now: http://bit.ly/8381,spam
Thanks for your payment of INR 9050.,ham
"Hey, are we still on for dinner at 7?",ham
Happy birthday! Wishing you a great year ahead.,ham
"Hey, are we still on for dinner at 7?",ham
You’ve been selected for a special gift. Click: http://bit.ly/4903,spam
Your account is suspended. Verify at http://bit.ly/4987 immediately.,spam
Your account is suspended. Verify at http://bit.ly/7692 immediately.,spam
"Hey, are we still on for dinner at 7?",ham
Thanks for your payment of INR 9692.,ham
Thanks for your payment of INR 2859.,ham
Thanks for your payment of INR 7500.,ham
Your Flipkart return request has been approved.,ham
You’ve been selected for a special gift. Click: http://bit.ly/6091,spam
Your Zomato order #260884 is out for delivery.,ham
Your ATM card will be blocked. Update details now: http://bit.ly/8205,spam
Happy birthday! Wishing you a great year ahead.,ham
Thanks for your payment of INR 2422.,ham
Work from home and earn INR 1096/week. Join today!,spam
"Hey, are we still on for dinner at 7?",ham
"Hey, are we still on for dinner at 7?",ham
Your OTP for Amazon is 157406. Do not share it.,ham
Limited time deal on electronics. Shop now: http://bit.ly/5966,spam
Claim your reward now! Visit http://bit.ly/3983,spam
Get a loan of up to INR 719 instantly. No documents needed!,spam
Your Flipkart return request has been approved.,ham
Happy birthday! Wishing you a great year ahead.,ham
"Hey, are we still on for dinner at 7?",ham
Your OTP for Amazon is 513981. Do not share it.,ham
Thanks for your payment of INR 9857.,ham
Congratulations! You've won a free iPhone. Click here: http://bit.ly/3338,spam
Your OTP for Amazon is 474980. Do not share it.,ham
Your ATM card will be blocked. Update details now: http://bit.ly/9340,spam
"Hey, are we still on for dinner at 7?",ham
"Hey, are we still on for dinner at 7?",ham
Free recharge worth INR 2444. Click to get it: http://bit.ly/9425,spam
Limited time deal on electronics. Shop now: http://bit.ly/3297,spam
Your Zomato order #636035 is out for delivery.,ham
Your OTP for Amazon is 456977. Do not share it.,ham
Your Zomato order #447467 is out for delivery.,ham
Happy birthday! Wishing you a great year ahead.,ham
Your Jio plan has been activated. Valid till 2 May 2025.,ham
Electricity bill of INR 9429 is due on 24 May 2025.,ham
Your Jio plan has been activated. Valid till 1 May 2025.,ham
Claim your reward now! Visit http://bit.ly/8345,spam
Your Jio plan has been activated. Valid till 17 May 2025.,ham
Your Flipkart return request has been approved.,ham
Claim your reward now! Visit http://bit.ly/2795,spam
Work from home and earn INR 8713/week. Join today!,spam
Your Zomato order #483917 is out for delivery.,ham
Electricity bill of INR 5716 is due on 4 May 2025.,ham
Meeting rescheduled to 1:35 AM tomorrow.,ham
Electricity bill of INR 6051 is due on 9 May 2025.,ham
Meeting rescheduled to 9:03 AM tomorrow.,ham
Your Flipkart return request has been approved.,ham
